size	state	dataset	V7	pacbio_frag_ID	steps	inter_chr	inter_char_proportion	num_chr	max_span	min_coordinate	max_coordinate	max_int_dist	min_int_dist	sum_dists	first_to_last_frag_dist	chr	different_compartment_ints_number	number_of_compartment_types	compartment	number_of_compartments	different_compartment_index_ints_number	first_compartment	percentage_downstream	number_of_simplified_chrom_states	simplified_chrom_state	class	full_dataset_ID
long	ns	21SEP	21487	ns_21SEP_long_21487	1	0	0	1	913100	210306996	211220651	913100	913100	913100	913100	chr1	0	1	minus	1	0	minus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	21626	ns_21SEP_long_21626	1	1	1	2	NA	4232483	22367185	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	21672	ns_21SEP_long_21672	2	0	0	1	806540	75443136	76251169	806540	296410	1102950	510130	chr11	0	1	plus	1	0	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	22016	ns_21SEP_long_22016	2	0	0	1	98101	65672234	65770549	98101	96851	194952	1250	chr7	0	1	plus	1	0	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	22304	ns_21SEP_long_22304	1	1	1	2	NA	108595823	124703990	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	22375	ns_21SEP_long_22375	2	0	0	1	9604798	85489516	95094841	9604798	373661	9978459	9231137	chr14	0	1	minus	2	1	minus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	22478	ns_21SEP_long_22478	1	0	0	1	26589785	74616846	101209218	26589785	26589785	26589785	26589785	chr12	0	1	minus	2	1	minus	1	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	23032	ns_21SEP_long_23032	1	0	0	1	25122	106505482	106530932	25122	25122	25122	25122	chrX	0	1	plus	1	0	plus	1	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	23115	ns_21SEP_long_23115	2	0	0	1	1263291	1593810	2857491	1263291	1256688	2519979	6603	chr4	0	1	plus	1	0	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	23308	ns_21SEP_long_23308	2	0	0	1	11083	182166095	182177285	11083	2920	14003	8163	chr2	0	1	plus	1	0	plus	0.5	1	Inactive	1	ns long 21SEP
long	ns	21SEP	23422	ns_21SEP_long_23422	4	1	0.25	2	NA	19401660	201892191	50659565	1868	NA	NA	*	1	2	non_unique_compartment	4	3	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	23548	ns_21SEP_long_23548	1	0	0	1	18980546	50266517	69248089	18980546	18980546	18980546	18980546	chr13	1	2	non_unique_compartment	2	1	plus	1	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	23849	ns_21SEP_long_23849	1	1	1	2	NA	19605743	29786566	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	23940	ns_21SEP_long_23940	1	0	0	1	11550249	98739451	110290881	11550249	11550249	11550249	11550249	chr2	0	1	plus	2	1	plus	1	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	23942	ns_21SEP_long_23942	3	0	0	1	84453656	143667135	228121425	84453656	594942	93472888	75434424	chr2	0	1	plus	2	1	plus	0.3333333333333333	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	24004	ns_21SEP_long_24004	1	0	0	1	1267617	30612950	31881579	1267617	1267617	1267617	1267617	chr14	1	2	non_unique_compartment	2	1	minus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	24075	ns_21SEP_long_24075	2	0	0	1	1566291	103742731	105309249	1565200	1091	1566291	1566291	chrX	1	2	non_unique_compartment	2	1	minus	0	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	24081	ns_21SEP_long_24081	1	1	1	2	NA	36569411	115230135	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	24089	ns_21SEP_long_24089	2	0	0	1	1027039	124278542	125306384	1027039	645866	1672905	381173	chr12	0	1	plus	1	0	plus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	24096	ns_21SEP_long_24096	1	1	1	2	NA	17099198	53952384	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	24149	ns_21SEP_long_24149	2	0	0	1	2480520	53146805	55628274	2480520	518127	2998647	1962393	chr4	0	1	minus	2	1	minus	0.5	1	Inactive	1	ns long 21SEP
long	ns	21SEP	24241	ns_21SEP_long_24241	2	1	0.5	2	NA	38366718	54718354	1111606	1111606	NA	NA	*	0	1	minus	2	1	minus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	24251	ns_21SEP_long_24251	2	1	0.5	2	NA	87146850	144624623	69408	69408	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	24630	ns_21SEP_long_24630	1	1	1	2	NA	46072205	165467404	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	24839	ns_21SEP_long_24839	1	0	0	1	1366577	33159991	34528299	1366577	1366577	1366577	1366577	chr11	0	1	plus	1	0	plus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	24843	ns_21SEP_long_24843	1	0	0	1	192379	103436121	103629040	192379	192379	192379	192379	chr9	0	1	minus	1	0	minus	1	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	24857	ns_21SEP_long_24857	2	1	0.5	2	NA	79625079	204242689	150480	150480	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	24948	ns_21SEP_long_24948	2	1	0.5	2	NA	51853068	93608497	4127144	4127144	NA	NA	*	1	2	non_unique_compartment	3	2	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	25002	ns_21SEP_long_25002	1	0	0	1	1107656	105042575	106151020	1107656	1107656	1107656	1107656	chr1	0	1	minus	1	0	minus	0	1	Inactive	1	ns long 21SEP
long	ns	21SEP	25036	ns_21SEP_long_25036	5	0	0	1	23428948	145015255	168445097	21574993	50760	23479708	23378188	chr3	0	1	minus	3	2	minus	0.8	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	25234	ns_21SEP_long_25234	3	1	0.3333333333333333	2	NA	37446352	154368384	50462	27233	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	25405	ns_21SEP_long_25405	1	1	1	2	NA	54045480	236213116	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	25445	ns_21SEP_long_25445	2	1	0.5	2	NA	78976912	132201357	233863	233863	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	25547	ns_21SEP_long_25547	1	1	1	2	NA	79468160	133458022	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	25623	ns_21SEP_long_25623	1	1	1	2	NA	1225968	55620138	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	25630	ns_21SEP_long_25630	3	0	0	1	53583240	77449301	131033435	53520018	3871	53583240	53583240	chr5	0	1	plus	2	1	plus	0.6666666666666666	1	Active	1	ns long 21SEP
long	ns	21SEP	25705	ns_21SEP_long_25705	3	0	0	1	532364	27544015	28076936	512201	467168	1466700	532364	chr16	0	1	plus	1	0	plus	0.3333333333333333	1	Active	1	ns long 21SEP
long	ns	21SEP	25796	ns_21SEP_long_25796	2	0	0	1	108155	217389870	217498639	108155	1108	109263	107047	chr1	0	1	minus	1	0	minus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	25879	ns_21SEP_long_25879	1	0	0	1	30836	61762724	61793809	30836	30836	30836	30836	chr14	0	1	plus	1	0	plus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	25928	ns_21SEP_long_25928	1	0	0	1	1444432	112228027	113673256	1444432	1444432	1444432	1444432	chr8	1	2	non_unique_compartment	2	1	minus	1	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	26153	ns_21SEP_long_26153	1	0	0	1	12357	33046116	33058940	12357	12357	12357	12357	chr10	0	1	plus	1	0	plus	0	1	Inactive	1	ns long 21SEP
long	ns	21SEP	26169	ns_21SEP_long_26169	2	0	0	1	24681	49411088	49436730	24681	4562	29243	20119	chr12	0	1	plus	1	0	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	26196	ns_21SEP_long_26196	1	0	0	1	3737527	55165963	58904224	3737527	3737527	3737527	3737527	chr19	0	1	plus	2	1	plus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	26202	ns_21SEP_long_26202	4	1	0.25	2	NA	68096544	87983259	1350638	9469	NA	NA	*	2	2	non_unique_compartment	3	3	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	26209	ns_21SEP_long_26209	1	0	0	1	9918193	81029416	90947894	9918193	9918193	9918193	9918193	chr15	1	2	non_unique_compartment	2	1	plus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	26604	ns_21SEP_long_26604	1	0	0	1	109410492	66972537	176384400	109410492	109410492	109410492	109410492	chr5	1	2	non_unique_compartment	2	1	plus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	26628	ns_21SEP_long_26628	2	1	0.5	2	NA	35148444	120687920	2031	2031	NA	NA	*	0	1	plus	2	1	plus	NA	1	Inactive	2	ns long 21SEP
long	ns	21SEP	26722	ns_21SEP_long_26722	3	0	0	1	795227	222182355	222978267	688404	310665	1416557	795227	chr2	0	1	minus	1	0	minus	0.3333333333333333	1	Inactive	1	ns long 21SEP
long	ns	21SEP	26725	ns_21SEP_long_26725	2	0	0	1	498696	242265188	242764870	498696	477289	975985	21407	chr1	0	1	minus	1	0	minus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	26744	ns_21SEP_long_26744	1	0	0	1	199393	152955654	153155701	199393	199393	199393	199393	chr5	0	1	minus	1	0	minus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	26829	ns_21SEP_long_26829	2	1	0.5	2	NA	111563293	114073585	171521	171521	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	26842	ns_21SEP_long_26842	2	0	0	1	1867982	38666015	40534527	1867982	1776803	3644785	91179	chr21	0	1	plus	2	2	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	26951	ns_21SEP_long_26951	3	0	0	1	46438697	77774192	124213146	46438697	1132	90629704	2249954	chr8	0	1	plus	3	2	plus	0.3333333333333333	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	26956	ns_21SEP_long_26956	2	2	1	2	NA	66420969	162590161	-Inf	Inf	NA	NA	*	0	1	minus	2	2	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	27123	ns_21SEP_long_27123	2	0	0	1	17757793	19179747	36937981	17757793	17707961	35465754	49832	chr19	2	2	non_unique_compartment	2	2	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	27313	ns_21SEP_long_27313	2	1	0.5	2	NA	25130303	113444962	8425021	8425021	NA	NA	*	2	2	non_unique_compartment	3	2	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	27330	ns_21SEP_long_27330	4	1	0.25	2	NA	107689284	196261051	21229799	4578	NA	NA	*	1	2	non_unique_compartment	3	2	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	27742	ns_21SEP_long_27742	3	0	0	1	21169262	176245283	197415411	21169262	3399723	42753186	414662	chr3	1	2	non_unique_compartment	4	3	plus	0.6666666666666666	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	28158	ns_21SEP_long_28158	1	0	0	1	33110396	88940524	122051431	33110396	33110396	33110396	33110396	chr3	1	2	non_unique_compartment	2	1	minus	0	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	28239	ns_21SEP_long_28239	2	0	0	1	1431388	241860266	243292107	1431388	1364915	2796303	66473	chr1	2	2	non_unique_compartment	2	2	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	28711	ns_21SEP_long_28711	1	0	0	1	268413	111977950	112247093	268413	268413	268413	268413	chr1	0	1	plus	1	0	plus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	29043	ns_21SEP_long_29043	1	0	0	1	1361561	167371062	168733552	1361561	1361561	1361561	1361561	chr2	0	1	minus	1	0	minus	0	1	Inactive	1	ns long 21SEP
long	ns	21SEP	29192	ns_21SEP_long_29192	1	0	0	1	187573	135646477	135835214	187573	187573	187573	187573	chr3	1	2	non_unique_compartment	2	1	minus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	29474	ns_21SEP_long_29474	1	0	0	1	28010	70434397	70462843	28010	28010	28010	28010	chr7	0	1	minus	1	0	minus	0	1	Inactive	1	ns long 21SEP
long	ns	21SEP	29624	ns_21SEP_long_29624	2	0	0	1	1909333	191035642	192945786	1909333	1455038	3364371	454295	chr2	0	1	plus	1	0	plus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	29750	ns_21SEP_long_29750	2	1	0.5	2	NA	84685723	114737327	4120988	4120988	NA	NA	*	1	2	non_unique_compartment	3	2	minus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	30006	ns_21SEP_long_30006	2	0	0	1	3391891	7437873	10830233	1992014	1399877	3391891	3391891	chr9	0	1	minus	1	0	minus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	30265	ns_21SEP_long_30265	1	1	1	2	NA	33077364	92093059	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	30299	ns_21SEP_long_30299	4	3	0.75	2	NA	4796141	162661095	2067356	2067356	NA	NA	*	3	2	non_unique_compartment	4	4	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	30358	ns_21SEP_long_30358	2	1	0.5	2	NA	75956108	103619335	33581	33581	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	30385	ns_21SEP_long_30385	1	1	1	2	NA	140718283	238396331	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	31238	ns_21SEP_long_31238	2	1	0.5	2	NA	122549162	140915375	553791	553791	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	31311	ns_21SEP_long_31311	1	0	0	1	9005478	48555230	57561395	9005478	9005478	9005478	9005478	chr16	1	2	non_unique_compartment	2	1	minus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	31466	ns_21SEP_long_31466	1	0	0	1	490268	6771342	7263315	490268	490268	490268	490268	chr6	0	1	plus	1	0	plus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	31490	ns_21SEP_long_31490	2	0	0	1	9515309	29101595	38617061	7554246	1961063	9515309	9515309	chr8	2	2	non_unique_compartment	3	2	plus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	31874	ns_21SEP_long_31874	2	0	0	1	78413	35300065	35378755	76807	1606	78413	78413	chr11	0	1	plus	1	0	plus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	31919	ns_21SEP_long_31919	3	1	0.3333333333333333	2	NA	85739744	145066700	10551851	9087	NA	NA	*	2	2	non_unique_compartment	3	2	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	32107	ns_21SEP_long_32107	3	3	1	2	NA	36630401	72010443	-Inf	Inf	NA	NA	*	0	1	plus	2	3	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	32304	ns_21SEP_long_32304	1	0	0	1	12944953	66922388	79868036	12944953	12944953	12944953	12944953	chr2	1	2	non_unique_compartment	2	1	plus	1	1	Inactive	1	ns long 21SEP
long	ns	21SEP	32533	ns_21SEP_long_32533	1	1	1	2	NA	12333676	153829962	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Inactive	2	ns long 21SEP
long	ns	21SEP	32897	ns_21SEP_long_32897	2	0	0	1	44546	124466577	124512085	30520	14026	44546	44546	chr5	0	1	minus	1	0	minus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	33011	ns_21SEP_long_33011	2	0	0	1	2660287	73615461	76276022	2660287	98551	2758838	2561736	chr4	1	2	non_unique_compartment	2	1	minus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	33052	ns_21SEP_long_33052	2	0	0	1	198581	171315951	171515160	198581	90702	289283	107879	chr3	0	1	plus	1	0	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	33190	ns_21SEP_long_33190	1	0	0	1	25530	8293812	8319904	25530	25530	25530	25530	chr3	0	1	minus	1	0	minus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	33301	ns_21SEP_long_33301	1	1	1	2	NA	37657244	90708893	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	33406	ns_21SEP_long_33406	1	1	1	2	NA	130343336	132917339	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	33545	ns_21SEP_long_33545	1	1	1	2	NA	10788030	182621222	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	33880	ns_21SEP_long_33880	1	0	0	1	12129201	63955442	76085028	12129201	12129201	12129201	12129201	chr16	0	1	minus	2	1	minus	0	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	34340	ns_21SEP_long_34340	1	1	1	2	NA	20408023	36829231	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	34395	ns_21SEP_long_34395	2	0	0	1	2917	77663726	77666875	2144	773	2917	2917	chr8	0	1	plus	1	0	plus	1	1	Inactive	1	ns long 21SEP
long	ns	21SEP	34460	ns_21SEP_long_34460	1	0	0	1	561930	57817822	58381019	561930	561930	561930	561930	chr1	0	1	minus	1	0	minus	1	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	34510	ns_21SEP_long_34510	1	0	0	1	18982	84309211	84328917	18982	18982	18982	18982	chr4	0	1	plus	1	0	plus	0	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	34758	ns_21SEP_long_34758	1	1	1	2	NA	40031956	83195032	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	1	Inactive	2	ns long 21SEP
long	ns	21SEP	34834	ns_21SEP_long_34834	2	0	0	1	51346503	76856152	128204460	51129995	216508	51346503	51346503	chr5	1	2	non_unique_compartment	3	2	minus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	35052	ns_21SEP_long_35052	1	0	0	1	1325592	57439690	58766393	1325592	1325592	1325592	1325592	chr6	0	1	minus	2	1	minus	0	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	35450	ns_21SEP_long_35450	2	2	1	2	NA	95203825	115673177	-Inf	Inf	NA	NA	*	0	1	plus	2	2	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	35703	ns_21SEP_long_35703	1	1	1	2	NA	60064016	92015038	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	35786	ns_21SEP_long_35786	2	2	1	2	NA	74818429	107824217	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	3	2	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	35930	ns_21SEP_long_35930	1	1	1	2	NA	65118199	71255404	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	36162	ns_21SEP_long_36162	2	1	0.5	2	NA	6315529	71047772	46751716	46751716	NA	NA	*	2	2	non_unique_compartment	3	2	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	36194	ns_21SEP_long_36194	2	2	1	2	NA	14940442	28911934	-Inf	Inf	NA	NA	*	0	1	plus	2	2	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	36256	ns_21SEP_long_36256	1	0	0	1	567535	186393955	186961851	567535	567535	567535	567535	chr1	0	1	plus	1	0	plus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	36446	ns_21SEP_long_36446	1	0	0	1	11753207	56146626	67900181	11753207	11753207	11753207	11753207	chr18	0	1	plus	2	1	plus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	36497	ns_21SEP_long_36497	2	2	1	2	NA	28918332	40854135	-Inf	Inf	NA	NA	*	0	1	plus	2	2	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	36521	ns_21SEP_long_36521	1	0	0	1	1007	14847016	14848248	1007	1007	1007	1007	chr2	0	1	minus	1	0	minus	1	1	Inactive	1	ns long 21SEP
long	ns	21SEP	36958	ns_21SEP_long_36958	11	1	0.09090909090909091	2	NA	16991241	155078078	10357570	1893	NA	NA	*	2	2	non_unique_compartment	4	4	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	37265	ns_21SEP_long_37265	2	1	0.5	2	NA	116257393	203977807	5423	5423	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	38089	ns_21SEP_long_38089	1	1	1	2	NA	354233	40023704	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	38105	ns_21SEP_long_38105	3	1	0.3333333333333333	2	NA	84512424	174241329	1068608	358174	NA	NA	*	2	2	non_unique_compartment	3	2	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	38258	ns_21SEP_long_38258	2	0	0	1	1491543	57600824	59092633	1491543	736258	2227801	755285	chr5	0	1	plus	1	0	plus	0.5	1	Active	1	ns long 21SEP
long	ns	21SEP	38334	ns_21SEP_long_38334	1	0	0	1	201932	105386862	105589116	201932	201932	201932	201932	chr12	0	1	plus	1	0	plus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	38591	ns_21SEP_long_38591	3	0	0	1	6034029	151005800	157039959	6034029	346118	12132735	64677	chr1	2	2	non_unique_compartment	3	3	plus	0.6666666666666666	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	38593	ns_21SEP_long_38593	1	0	0	1	24338	3282409	3307512	24338	24338	24338	24338	chr18	0	1	plus	1	0	plus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	38620	ns_21SEP_long_38620	1	0	0	1	1009758	142603410	143614160	1009758	1009758	1009758	1009758	chr8	0	1	plus	1	0	plus	1	1	NA	1	ns long 21SEP
long	ns	21SEP	38807	ns_21SEP_long_38807	1	1	1	2	NA	59283391	77612872	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Inactive	2	ns long 21SEP
long	ns	21SEP	38952	ns_21SEP_long_38952	1	0	0	1	57061	55001022	55058462	57061	57061	57061	57061	chr2	0	1	plus	1	0	plus	1	1	NA	1	ns long 21SEP
long	ns	21SEP	39357	ns_21SEP_long_39357	1	1	1	2	NA	123066752	153869652	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	39553	ns_21SEP_long_39553	2	1	0.5	2	NA	39512041	92224030	127835	127835	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	39636	ns_21SEP_long_39636	1	0	0	1	25024477	95792865	120818838	25024477	25024477	25024477	25024477	chrX	0	1	minus	2	1	minus	1	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	39719	ns_21SEP_long_39719	1	0	0	1	1016155	107291893	108308338	1016155	1016155	1016155	1016155	chr3	1	2	non_unique_compartment	2	1	minus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	40104	ns_21SEP_long_40104	1	1	1	2	NA	32086949	140733153	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	1	NA	2	ns long 21SEP
long	ns	21SEP	40936	ns_21SEP_long_40936	3	2	0.6666666666666666	2	NA	70111863	99584965	26793778	26793778	NA	NA	*	1	2	non_unique_compartment	4	3	plus	NA	1	Active	2	ns long 21SEP
long	ns	21SEP	41030	ns_21SEP_long_41030	1	0	0	1	376682	36884361	37261719	376682	376682	376682	376682	chr5	0	1	plus	1	0	plus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	41159	ns_21SEP_long_41159	3	0	0	1	104892754	97400621	202293773	104885065	7689	106237520	103547988	chr1	0	1	plus	2	1	plus	0.3333333333333333	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	41246	ns_21SEP_long_41246	1	0	0	1	112987653	10088701	123077195	112987653	112987653	112987653	112987653	chr7	0	1	minus	2	1	minus	0	1	Active	1	ns long 21SEP
long	ns	21SEP	41267	ns_21SEP_long_41267	2	0	0	1	5258178	53079701	58339096	5258178	127526	5385704	5130652	chr20	0	1	minus	2	1	minus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	41294	ns_21SEP_long_41294	3	0	0	1	65682	96104639	96170558	64120	1562	103196	28168	chr8	0	1	plus	1	0	plus	0.3333333333333333	1	Active	1	ns long 21SEP
long	ns	21SEP	41317	ns_21SEP_long_41317	2	0	0	1	555927	41806122	42362933	555927	515363	1071290	40564	chr18	2	2	non_unique_compartment	2	2	minus	0.5	2	non_unique_chrom_state	1	ns long 21SEP
long	ns	21SEP	41567	ns_21SEP_long_41567	2	1	0.5	2	NA	32666223	38766815	3393046	3393046	NA	NA	*	1	2	non_unique_compartment	3	2	plus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	41678	ns_21SEP_long_41678	3	0	0	1	1872323	173034668	174907291	1872323	9904	3735405	9241	chr4	2	2	non_unique_compartment	2	2	plus	0.6666666666666666	1	Inactive	1	ns long 21SEP
long	ns	21SEP	41995	ns_21SEP_long_41995	2	1	0.5	2	NA	2092792	11158453	620774	620774	NA	NA	*	2	2	non_unique_compartment	3	2	minus	NA	2	non_unique_chrom_state	2	ns long 21SEP
long	ns	21SEP	42092	ns_21SEP_long_42092	1	0	0	1	182884	83670079	83853161	182884	182884	182884	182884	chr9	0	1	minus	1	0	minus	1	1	Inactive	1	ns long 21SEP
long	ns	21SEP	42102	ns_21SEP_long_42102	1	0	0	1	2665	30356189	30359091	2665	2665	2665	2665	chr9	0	1	minus	1	0	minus	1	1	Inactive	1	ns long 21SEP
long	ns	21SEP	42120	ns_21SEP_long_42120	1	0	0	1	15347	123174990	123190651	15347	15347	15347	15347	chr8	0	1	plus	1	0	plus	1	1	Active	1	ns long 21SEP
long	ns	21SEP	42142	ns_21SEP_long_42142	1	0	0	1	417691	43437713	43856271	417691	417691	417691	417691	chr4	0	1	minus	1	0	minus	1	1	Inactive	1	ns long 21SEP
